area,occ_code,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse,h_pct25,h_median,h_pct75,a_pct25,a_median,a_pct75
49,39-1022,970.0,24.0,0.58,0.83,21.35,44410.0,8.2,13.68,19.8,24.65,28460.0,41180.0,51270.0
50,39-1022,220.0,21.8,0.745,1.06,25.04,52080.0,2.6,22.0,23.35,27.51,45760.0,48580.0,57220.0
51,39-1022,3050.0,9.3,0.766,1.09,23.63,49150.0,2.0,17.79,22.06,27.76,37000.0,45880.0,57740.0
53,39-1022,1790.0,8.3,0.512,0.73,27.96,58160.0,1.9,22.86,26.32,32.0,47540.0,54750.0,66560.0
54,39-1022,440.0,8.6,0.637,0.91,20.28,42180.0,3.7,15.25,18.56,23.04,31730.0,38610.0,47920.0
55,39-1022,5080.0,4.1,1.761,2.51,22.73,47290.0,1.1,18.63,21.35,24.91,38750.0,44400.0,51810.0
56,39-1022,140.0,8.9,0.506,0.72,21.71,45150.0,3.3,17.15,20.6,26.44,35670.0,42850.0,55000.0
1,39-2011,120.0,16.8,0.057,0.45,22.09,45950.0,8.6,14.48,17.07,26.68,30110.0,35500.0,55500.0
4,39-2011,650.0,18.0,0.207,1.63,19.38,40310.0,7.1,14.84,17.62,21.43,30870.0,36640.0,44570.0
5,39-2011,210.0,15.4,0.168,1.32,22.82,47470.0,5.2,16.44,22.63,28.89,34200.0,47070.0,60100.0
6,39-2011,2500.0,14.2,0.139,1.1,22.22,46210.0,1.7,17.61,21.12,23.52,36620.0,43920.0,48910.0
8,39-2011,180.0,17.0,0.063,0.5,20.63,42920.0,3.1,17.21,19.5,22.5,35800.0,40560.0,46800.0
9,39-2011,620.0,21.9,0.376,2.97,24.75,51490.0,10.2,16.74,20.76,26.4,34820.0,43170.0,54920.0
10,39-2011,120.0,18.2,0.251,1.98,20.31,42240.0,5.8,15.29,18.11,25.9,31810.0,37670.0,53870.0
12,39-2011,1670.0,12.1,0.175,1.38,20.67,43000.0,8.0,14.32,17.99,24.93,29780.0,37410.0,51850.0
13,39-2011,540.0,23.7,0.114,0.9,22.54,46870.0,5.4,17.16,21.2,25.44,35690.0,44090.0,52920.0
15,39-2011,60.0,49.1,0.102,0.81,23.71,49310.0,21.0,15.14,19.38,37.04,31490.0,40310.0,77050.0
16,39-2011,70.0,21.7,0.079,0.63,17.44,36270.0,4.1,14.9,17.13,20.0,30990.0,35640.0,41600.0
17,39-2011,800.0,25.7,0.133,1.05,16.81,34960.0,4.5,14.17,16.21,17.6,29470.0,33720.0,36610.0
18,39-2011,510.0,16.8,0.163,1.29,22.22,46220.0,8.6,14.74,18.64,23.43,30650.0,38770.0,48730.0
19,39-2011,170.0,25.0,0.11,0.87,23.27,48400.0,11.1,15.06,22.76,25.84,31330.0,47350.0,53740.0
20,39-2011,190.0,17.7,0.134,1.06,18.73,38960.0,3.8,15.36,17.81,18.81,31940.0,37050.0,39110.0
21,39-2011,330.0,19.6,0.166,1.31,20.46,42570.0,5.2,15.11,20.89,23.0,31420.0,43460.0,47840.0
22,39-2011,170.0,31.3,0.094,0.74,16.3,33900.0,3.2,14.39,14.68,18.33,29920.0,30530.0,38120.0
23,39-2011,60.0,27.4,0.095,0.75,19.32,40180.0,5.1,16.97,18.01,20.87,35300.0,37470.0,43410.0
24,39-2011,430.0,11.1,0.16,1.26,28.53,59330.0,4.2,17.0,22.89,29.24,35360.0,47620.0,60820.0
26,39-2011,670.0,25.0,0.155,1.22,18.34,38150.0,5.4,14.55,17.66,20.09,30260.0,36720.0,41800.0
27,39-2011,230.0,17.0,0.08,0.63,22.23,46230.0,4.2,17.48,20.01,25.57,36360.0,41630.0,53190.0
28,39-2011,40.0,27.4,0.036,0.29,23.14,48130.0,16.3,13.46,17.45,33.85,28000.0,36290.0,70400.0
29,39-2011,220.0,16.3,0.075,0.59,23.34,48550.0,8.4,15.46,18.89,29.72,32160.0,39290.0,61820.0
30,39-2011,110.0,22.2,0.215,1.7,22.14,46050.0,3.5,19.01,20.52,26.71,39540.0,42690.0,55550.0
31,39-2011,40.0,28.0,0.035,0.28,16.5,34320.0,5.9,15.08,16.13,16.51,31370.0,33550.0,34330.0
32,39-2011,340.0,41.4,0.233,1.84,18.0,37430.0,8.1,14.26,17.44,21.1,29650.0,36280.0,43880.0
33,39-2011,90.0,14.6,0.135,1.06,16.21,33710.0,6.9,11.91,15.46,18.41,24760.0,32150.0,38300.0
34,39-2011,340.0,20.7,0.081,0.64,21.09,43870.0,6.4,16.28,19.46,22.53,33860.0,40470.0,46860.0
35,39-2011,140.0,26.2,0.162,1.28,21.08,43850.0,11.5,14.76,16.48,22.27,30700.0,34280.0,46330.0
36,39-2011,1350.0,23.1,0.144,1.14,26.12,54330.0,8.6,18.42,22.4,30.0,38310.0,46580.0,62400.0
37,39-2011,680.0,17.6,0.142,1.12,19.82,41230.0,4.4,14.45,19.56,23.19,30060.0,40690.0,48240.0
38,39-2011,40.0,14.5,0.095,0.75,19.58,40730.0,4.2,16.75,17.38,20.8,34840.0,36160.0,43270.0
39,39-2011,790.0,25.1,0.145,1.15,25.51,53050.0,7.0,17.44,27.6,30.92,36280.0,57410.0,64310.0
40,39-2011,200.0,12.9,0.12,0.95,21.27,44240.0,4.5,14.87,19.05,25.74,30930.0,39620.0,53550.0
41,39-2011,390.0,17.5,0.201,1.59,25.13,52270.0,6.2,17.35,26.7,29.56,36080.0,55530.0,61490.0
42,39-2011,480.0,23.7,0.081,0.64,20.04,41680.0,5.8,17.58,18.93,21.33,36560.0,39380.0,44370.0
45,39-2011,280.0,18.0,0.127,1.0,18.82,39140.0,9.1,12.54,15.05,20.51,26070.0,31300.0,42660.0
46,39-2011,40.0,18.9,0.091,0.72,20.25,42130.0,3.8,16.42,21.0,23.87,34140.0,43680.0,49650.0
47,39-2011,280.0,25.7,0.088,0.7,23.46,48800.0,12.0,14.75,16.74,32.85,30690.0,34810.0,68340.0
48,39-2011,1000.0,8.2,0.074,0.58,16.64,34610.0,3.2,13.74,15.05,18.16,28580.0,31290.0,37770.0
49,39-2011,320.0,28.7,0.191,1.51,15.41,32060.0,10.5,10.52,12.99,19.01,21870.0,27030.0,39540.0
51,39-2011,320.0,15.1,0.082,0.64,19.2,39930.0,1.9,14.93,18.28,21.27,31060.0,38030.0,44240.0
53,39-2011,430.0,30.2,0.123,0.97,25.86,53780.0,5.6,18.02,20.76,24.16,37480.0,43190.0,50250.0
54,39-2011,100.0,19.4,0.143,1.13,17.79,36990.0,6.5,13.66,14.77,22.48,28400.0,30720.0,46760.0
55,39-2011,300.0,13.5,0.105,0.83,18.56,38600.0,2.9,14.89,18.23,23.08,30960.0,37920.0,48010.0
1,39-2021,3770.0,4.5,1.834,1.04,13.3,27650.0,2.2,10.37,13.02,14.59,21570.0,27090.0,30350.0
2,39-2021,530.0,9.6,1.709,0.97,17.6,36610.0,3.7,13.53,16.33,21.46,28140.0,33970.0,44630.0
4,39-2021,5180.0,14.7,1.657,0.94,16.7,34730.0,1.2,14.92,16.2,17.12,31040.0,33690.0,35600.0
5,39-2021,2080.0,4.8,1.639,0.93,14.7,30580.0,1.5,13.09,13.74,15.0,27220.0,28590.0,31200.0
6,39-2021,24930.0,4.5,1.389,0.78,19.09,39710.0,0.7,16.77,17.55,20.31,34890.0,36490.0,42240.0
8,39-2021,6410.0,6.4,2.262,1.28,17.5,36400.0,1.3,14.92,16.5,17.67,31030.0,34320.0,36750.0
9,39-2021,2870.0,9.1,1.729,0.98,17.38,36140.0,1.1,15.03,16.6,17.74,31260.0,34520.0,36890.0
10,39-2021,910.0,7.7,1.932,1.09,15.61,32460.0,2.5,13.54,14.51,16.83,28170.0,30190.0,35000.0
11,39-2021,230.0,27.1,0.333,0.19,19.49,40540.0,4.1,17.25,18.39,19.32,35870.0,38250.0,40180.0
12,39-2021,16890.0,2.8,1.766,1.0,15.94,33160.0,0.9,13.45,14.22,16.84,27980.0,29570.0,35030.0
13,39-2021,9100.0,4.3,1.912,1.08,14.17,29470.0,2.2,11.08,13.32,15.83,23040.0,27700.0,32920.0
15,39-2021,630.0,13.8,1.026,0.58,20.61,42860.0,4.0,14.57,19.84,25.57,30300.0,41270.0,53180.0
16,39-2021,2020.0,8.2,2.457,1.39,15.12,31450.0,2.3,12.0,14.1,16.5,24960.0,29320.0,34320.0
17,39-2021,10650.0,7.1,1.771,1.0,17.16,35690.0,2.1,14.17,15.33,17.53,29470.0,31890.0,36460.0
18,39-2021,5490.0,4.1,1.739,0.98,14.43,30010.0,1.3,11.47,13.59,16.23,23860.0,28280.0,33750.0
19,39-2021,3630.0,4.3,2.349,1.33,15.51,32260.0,2.4,12.09,14.43,16.27,25160.0,30010.0,33850.0
20,39-2021,3170.0,3.5,2.248,1.27,13.49,28050.0,1.3,10.73,12.97,14.43,22320.0,26970.0,30010.0
21,39-2021,7180.0,4.0,3.656,2.07,14.55,30270.0,1.2,11.54,14.12,16.54,24010.0,29370.0,34410.0
22,39-2021,3420.0,5.1,1.847,1.04,13.73,28560.0,2.0,10.91,13.34,14.99,22680.0,27760.0,31170.0
23,39-2021,1160.0,6.6,1.864,1.05,17.36,36110.0,2.2,15.0,16.54,17.67,31200.0,34410.0,36740.0
24,39-2021,5240.0,9.7,1.956,1.11,17.23,35850.0,1.0,14.6,16.61,17.62,30380.0,34540.0,36650.0
25,39-2021,7600.0,7.8,2.085,1.18,18.08,37600.0,1.7,16.59,17.25,18.45,34500.0,35890.0,38370.0
26,39-2021,6850.0,5.1,1.576,0.89,15.8,32860.0,2.8,13.22,13.88,16.45,27500.0,28870.0,34220.0
27,39-2021,4200.0,5.7,1.457,0.82,16.54,34410.0,1.4,14.34,16.17,17.41,29830.0,33630.0,36200.0
28,39-2021,1920.0,4.8,1.672,0.94,12.1,25170.0,1.3,10.32,11.19,13.37,21470.0,23270.0,27810.0
29,39-2021,6960.0,4.7,2.421,1.37,14.86,30920.0,0.9,13.21,13.87,15.94,27480.0,28840.0,33150.0
30,39-2021,980.0,6.1,1.952,1.1,15.76,32780.0,2.0,13.75,14.93,17.14,28600.0,31060.0,35650.0
31,39-2021,2040.0,6.0,2.042,1.15,14.84,30870.0,1.2,12.76,13.96,16.63,26550.0,29050.0,34580.0
32,39-2021,2580.0,9.0,1.743,0.98,15.02,31240.0,1.9,12.82,13.83,16.48,26670.0,28760.0,34280.0
33,39-2021,1520.0,5.2,2.253,1.27,16.14,33570.0,1.6,13.77,15.19,17.41,28650.0,31600.0,36220.0
34,39-2021,6640.0,8.1,1.581,0.89,17.39,36180.0,1.7,14.65,16.37,17.56,30470.0,34050.0,36520.0
35,39-2021,1740.0,7.5,2.056,1.16,15.55,32340.0,1.3,13.48,14.37,16.7,28040.0,29890.0,34740.0
36,39-2021,12240.0,5.8,1.303,0.74,18.36,38190.0,1.3,15.7,16.99,18.5,32650.0,35340.0,38470.0
37,39-2021,9380.0,5.1,1.957,1.11,14.65,30480.0,1.6,11.73,13.89,16.25,24400.0,28900.0,33800.0
38,39-2021,670.0,4.5,1.596,0.9,14.9,31000.0,1.6,13.4,13.9,16.32,27870.0,28900.0,33940.0
39,39-2021,9180.0,5.5,1.679,0.95,15.42,32070.0,1.2,12.75,13.83,16.35,26520.0,28770.0,34010.0
40,39-2021,3220.0,5.2,1.936,1.09,14.29,29710.0,2.5,10.65,13.48,16.08,22150.0,28030.0,33440.0
41,39-2021,3240.0,5.0,1.667,0.94,18.35,38170.0,1.4,15.31,17.07,18.18,31840.0,35500.0,37820.0
42,39-2021,10460.0,5.8,1.759,0.99,14.64,30450.0,1.4,11.61,13.98,16.64,24150.0,29080.0,34620.0
44,39-2021,1090.0,12.5,2.223,1.26,16.98,35320.0,1.7,14.56,16.72,17.44,30290.0,34780.0,36280.0
45,39-2021,5040.0,6.5,2.269,1.28,14.34,29820.0,1.5,11.53,13.87,16.02,23980.0,28850.0,33320.0
46,39-2021,890.0,6.0,2.006,1.13,15.19,31590.0,1.9,13.17,14.25,16.13,27390.0,29650.0,33540.0
47,39-2021,7220.0,5.4,2.244,1.27,14.57,30310.0,1.5,12.47,14.18,16.3,25940.0,29490.0,33900.0
48,39-2021,22220.0,2.8,1.639,0.93,15.24,31710.0,1.7,12.5,13.93,16.34,26000.0,28970.0,33990.0
49,39-2021,2450.0,5.8,1.457,0.82,16.49,34300.0,3.5,13.64,14.58,17.06,28370.0,30330.0,35480.0
50,39-2021,540.0,8.2,1.793,1.01,17.01,35390.0,1.2,14.78,16.54,18.09,30750.0,34400.0,37630.0
51,39-2021,9180.0,3.6,2.306,1.3,15.91,33090.0,1.2,13.47,14.3,16.76,28020.0,29740.0,34850.0
53,39-2021,6190.0,4.3,1.77,1.0,19.66,40890.0,1.4,17.06,17.9,20.06,35480.0,37220.0,41720.0
54,39-2021,1210.0,4.4,1.757,0.99,13.53,28130.0,1.3,10.96,13.17,14.17,22790.0,27400.0,29470.0
55,39-2021,5460.0,4.8,1.892,1.07,15.0,31190.0,1.2,11.82,13.74,16.46,24580.0,28580.0,34230.0
56,39-2021,410.0,5.4,1.495,0.84,14.94,31080.0,3.2,11.91,13.93,17.55,24770.0,28980.0,36500.0
4,39-3011,1760.0,0.1,0.562,1.06,31.91,66370.0,0.7,24.3,27.77,40.51,50550.0,57760.0,84260.0
6,39-3011,15910.0,2.1,0.886,1.67,20.62,42880.0,1.1,15.5,15.86,22.76,32240.0,32990.0,47330.0
8,39-3011,460.0,30.6,0.161,0.3,21.61,44950.0,3.9,13.7,14.25,27.38,28490.0,29650.0,56940.0
10,39-3011,310.0,1.4,0.653,1.23,19.94,41470.0,1.9,15.52,22.43,24.62,32290.0,46650.0,51210.0
12,39-3011,3970.0,5.4,0.415,0.78,20.97,43620.0,0.8,11.5,16.46,21.78,23920.0,34230.0,45290.0
17,39-3011,1300.0,12.1,0.216,0.41,16.66,34660.0,3.5,13.2,14.02,18.86,27460.0,29150.0,39230.0
18,39-3011,1960.0,0.3,0.622,1.17,16.49,34310.0,0.8,8.8,11.38,18.08,18300.0,23660.0,37600.0
19,39-3011,860.0,0.9,0.554,1.04,15.33,31890.0,0.6,8.95,10.71,23.36,18620.0,22270.0,48590.0
20,39-3011,370.0,9.8,0.26,0.49,17.12,35610.0,1.3,11.17,20.22,23.26,23240.0,42060.0,48390.0
22,39-3011,2670.0,0.5,1.439,2.71,19.56,40670.0,0.7,11.0,14.98,23.7,22880.0,31150.0,49300.0
24,39-3011,1320.0,2.0,0.494,0.93,19.5,40550.0,1.1,13.61,15.28,21.87,28310.0,31790.0,45490.0
26,39-3011,2890.0,3.9,0.664,1.25,18.72,38930.0,0.8,13.46,18.63,18.81,28000.0,38750.0,39110.0
27,39-3011,1180.0,3.6,0.41,0.77,15.94,33160.0,1.4,11.21,11.91,16.16,23310.0,24770.0,33620.0
28,39-3011,2890.0,0.9,2.512,4.73,21.11,43920.0,1.3,9.79,11.09,29.6,20350.0,23070.0,61560.0
29,39-3011,980.0,2.2,0.342,0.64,19.78,41140.0,3.9,12.15,14.27,18.55,25270.0,29680.0,38590.0
32,39-3011,17120.0,4.3,11.55,21.77,14.16,29450.0,1.4,10.4,10.97,11.44,21630.0,22820.0,23800.0
34,39-3011,3490.0,8.0,0.83,1.56,22.17,46120.0,3.9,14.13,14.13,31.22,29390.0,29390.0,64930.0
35,39-3011,280.0,0.5,0.332,0.63,14.73,30640.0,0.7,12.14,12.42,12.56,25240.0,25830.0,26120.0
36,39-3011,1660.0,4.8,0.177,0.33,26.96,56080.0,1.9,14.2,28.99,31.72,29540.0,60290.0,65980.0
38,39-3011,1130.0,11.2,2.711,5.11,15.19,31600.0,3.1,10.36,13.42,17.41,21540.0,27910.0,36220.0
39,39-3011,980.0,12.1,0.178,0.34,20.05,41710.0,1.7,14.03,17.31,23.19,29170.0,36000.0,48230.0
40,39-3011,2350.0,2.9,1.412,2.66,11.5,23920.0,0.4,10.07,10.64,10.81,20950.0,22120.0,22480.0
41,39-3011,300.0,16.8,0.156,0.29,18.0,37440.0,0.6,13.5,13.6,16.02,28080.0,28290.0,33320.0
42,39-3011,2980.0,2.2,0.501,0.94,18.17,37790.0,1.4,10.97,12.21,23.09,22820.0,25390.0,48040.0
45,39-3011,90.0,27.6,0.038,0.07,10.45,21740.0,3.6,8.77,9.63,11.47,18240.0,20040.0,23850.0
46,39-3011,150.0,6.5,0.341,0.64,17.08,35520.0,1.6,15.35,16.99,18.51,31920.0,35350.0,38500.0
48,39-3011,830.0,32.3,0.061,0.12,18.48,38440.0,12.4,10.13,20.43,22.66,21080.0,42490.0,47130.0
53,39-3011,4030.0,3.4,1.153,2.17,29.47,61290.0,4.7,15.8,21.92,37.15,32870.0,45600.0,77280.0
54,39-3011,630.0,0.2,0.914,1.72,26.78,55700.0,0.7,9.67,22.47,41.63,20120.0,46730.0,86590.0
55,39-3011,600.0,0.4,0.208,0.39,21.93,45600.0,0.4,13.24,22.25,27.63,27540.0,46270.0,57480.0
6,39-3012,1060.0,9.5,0.059,1.04,18.84,39190.0,1.7,16.07,17.47,20.63,33430.0,36330.0,42910.0
9,39-3012,80.0,32.5,0.045,0.79,15.2,31620.0,6.3,14.5,15.0,15.19,30160.0,31200.0,31600.0
10,39-3012,30.0,4.3,0.07,1.22,17.88,37180.0,1.4,14.14,15.34,19.3,29420.0,31920.0,40130.0
12,39-3012,150.0,21.1,0.016,0.28,13.83,28770.0,5.5,11.49,12.2,14.93,23900.0,25370.0,31060.0
17,39-3012,130.0,30.1,0.022,0.38,16.99,35350.0,6.8,13.0,16.12,19.4,27040.0,33540.0,40360.0
18,39-3012,150.0,10.9,0.048,0.84,18.86,39230.0,2.4,15.84,20.56,21.02,32950.0,42750.0,43730.0
19,39-3012,160.0,28.2,0.102,1.77,16.81,34970.0,1.5,14.01,16.95,17.48,29140.0,35260.0,36370.0
21,39-3012,140.0,14.3,0.073,1.28,14.66,30490.0,1.5,11.05,15.66,17.2,22980.0,32570.0,35780.0
22,39-3012,340.0,10.5,0.181,3.17,13.26,27580.0,0.4,12.45,13.23,13.33,25900.0,27520.0,27730.0
26,39-3012,40.0,0.6,0.01,0.18,19.11,39750.0,1.1,16.42,18.61,20.17,34160.0,38700.0,41950.0
27,39-3012,440.0,22.5,0.154,2.69,17.73,36880.0,3.3,14.02,16.84,20.24,29160.0,35020.0,42090.0
28,39-3012,170.0,12.5,0.146,2.55,12.24,25450.0,3.5,9.62,11.82,13.34,20020.0,24590.0,27750.0
31,39-3012,330.0,9.0,0.327,5.7,12.62,26240.0,1.8,11.5,11.67,13.53,23920.0,24270.0,28140.0
32,39-3012,1350.0,14.7,0.912,15.92,14.2,29530.0,3.7,11.66,13.85,14.84,24260.0,28810.0,30860.0
36,39-3012,180.0,8.2,0.019,0.33,22.17,46120.0,1.0,17.75,20.0,24.93,36910.0,41610.0,51840.0
37,39-3012,110.0,34.5,0.022,0.39,13.8,28710.0,1.3,13.06,13.06,14.35,27160.0,27170.0,29850.0
38,39-3012,60.0,31.0,0.149,2.61,11.65,24230.0,1.6,11.03,12.03,12.17,22940.0,25010.0,25310.0
39,39-3012,80.0,20.4,0.015,0.26,14.54,30230.0,9.6,10.31,10.79,20.8,21450.0,22440.0,43260.0
40,39-3012,510.0,7.0,0.305,5.33,12.98,26990.0,2.1,10.88,12.65,13.77,22620.0,26320.0,28640.0
42,39-3012,150.0,20.1,0.025,0.44,14.1,29320.0,5.3,10.67,12.66,16.9,22190.0,26330.0,35160.0
45,39-3012,300.0,12.6,0.135,2.36,14.41,29970.0,3.8,13.03,13.69,16.09,27100.0,28470.0,33480.0
46,39-3012,130.0,26.9,0.288,5.02,14.0,29120.0,3.9,12.42,13.25,15.41,25840.0,27560.0,32050.0
48,39-3012,660.0,19.4,0.048,0.85,18.2,37850.0,9.7,11.09,13.42,17.93,23060.0,27920.0,37290.0
53,39-3012,90.0,3.2,0.027,0.47,18.72,38930.0,0.5,17.06,18.45,18.88,35490.0,38370.0,39270.0
54,39-3012,100.0,19.2,0.145,2.53,14.5,30150.0,1.7,13.11,13.9,15.25,27260.0,28920.0,31720.0
55,39-3012,50.0,8.6,0.017,0.3,29.21,60770.0,25.0,13.91,17.11,22.89,28930.0,35580.0,47610.0
1,39-3019,40.0,45.5,0.02,0.23,13.48,28030.0,14.9,10.83,11.21,12.04,22530.0,23320.0,25040.0
2,39-3019,440.0,12.0,1.417,16.18,15.64,32540.0,3.7,13.12,15.57,17.07,27290.0,32380.0,35500.0
4,39-3019,140.0,0.5,0.044,0.5,19.14,39820.0,0.6,16.29,17.93,19.3,33870.0,37300.0,40150.0
6,39-3019,2230.0,11.7,0.124,1.42,20.46,42550.0,1.8,16.0,17.24,23.77,33280.0,35850.0,49450.0
8,39-3019,150.0,15.6,0.052,0.59,21.23,44170.0,4.5,19.63,21.79,22.1,40820.0,45320.0,45980.0
12,39-3019,530.0,4.1,0.055,0.63,17.72,36860.0,1.5,15.18,18.14,18.23,31570.0,37730.0,37920.0
17,39-3019,420.0,34.2,0.07,0.8,14.28,29700.0,2.1,13.15,14.23,14.65,27350.0,29600.0,30470.0
18,39-3019,60.0,2.1,0.018,0.21,17.96,37350.0,1.0,13.25,16.53,20.85,27560.0,34380.0,43360.0
19,39-3019,50.0,3.1,0.033,0.38,19.74,41060.0,1.6,15.67,20.94,23.6,32590.0,43560.0,49090.0
22,39-3019,760.0,9.3,0.411,4.69,14.51,30180.0,1.8,10.56,13.44,16.18,21950.0,27960.0,33650.0
24,39-3019,320.0,29.2,0.121,1.38,14.7,30580.0,6.0,13.25,13.77,15.48,27560.0,28650.0,32190.0
26,39-3019,480.0,0.7,0.11,1.26,18.68,38860.0,0.6,16.1,16.82,22.49,33490.0,34980.0,46780.0
27,39-3019,3030.0,10.1,1.051,12.0,14.89,30980.0,2.4,11.38,13.59,16.35,23660.0,28270.0,34010.0
28,39-3019,60.0,2.5,0.049,0.55,18.18,37810.0,0.5,12.63,15.01,17.52,26270.0,31220.0,36440.0
30,39-3019,150.0,26.4,0.306,3.49,11.84,24630.0,15.6,9.95,11.4,11.92,20700.0,23710.0,24800.0
32,39-3019,1510.0,3.6,1.02,11.65,16.49,34290.0,1.2,13.18,16.42,18.33,27410.0,34140.0,38130.0
36,39-3019,50.0,22.5,0.005,0.06,22.12,46020.0,2.2,19.1,19.34,23.25,39730.0,40240.0,48350.0
38,39-3019,90.0,26.3,0.225,2.57,15.05,31300.0,5.6,12.67,13.94,16.0,26350.0,29000.0,33280.0
39,39-3019,210.0,15.7,0.039,0.44,15.88,33020.0,4.2,14.06,14.83,16.37,29240.0,30840.0,34050.0
40,39-3019,130.0,6.7,0.078,0.89,13.07,27190.0,0.9,11.76,12.99,13.58,24470.0,27010.0,28240.0
41,39-3019,110.0,21.0,0.057,0.65,15.32,31860.0,3.5,14.13,14.93,14.93,29400.0,31050.0,31050.0
42,39-3019,170.0,6.4,0.028,0.32,14.28,29700.0,0.3,7.79,8.07,17.98,16200.0,16790.0,37400.0
46,39-3019,30.0,9.1,0.073,0.84,14.08,29280.0,2.5,13.12,13.12,14.39,27290.0,27290.0,29930.0
48,39-3019,720.0,22.9,0.053,0.6,22.52,46840.0,10.4,12.87,15.91,26.17,26770.0,33100.0,54440.0
53,39-3019,220.0,1.0,0.064,0.73,25.34,52710.0,0.7,17.71,18.73,37.29,36840.0,38960.0,77570.0
55,39-3019,80.0,1.8,0.026,0.3,16.19,33660.0,1.0,13.03,16.14,17.03,27110.0,33570.0,35420.0
6,39-3021,290.0,11.1,0.016,0.95,46.44,96590.0,4.9,34.81,55.24,56.38,72390.0,114910.0,117280.0
12,39-3021,60.0,15.0,0.006,0.34,22.75,47320.0,3.7,17.79,21.28,25.96,37000.0,44260.0,53990.0
19,39-3021,60.0,38.3,0.037,2.12,12.12,25200.0,12.8,7.73,11.34,14.42,16080.0,23590.0,30000.0
21,39-3021,40.0,48.6,0.02,1.19,10.84,22550.0,4.3,10.45,10.6,11.36,21730.0,22050.0,23620.0
26,39-3021,320.0,47.8,0.074,4.29,12.76,26550.0,15.5,10.74,12.92,13.65,22340.0,26860.0,28390.0
29,39-3021,40.0,27.1,0.012,0.72,16.26,33820.0,3.1,12.08,15.67,20.89,25120.0,32590.0,43460.0
36,39-3021,320.0,19.4,0.034,1.97,27.3,56780.0,6.7,20.0,25.6,34.15,41600.0,53240.0,71040.0
39,39-3021,330.0,35.5,0.06,3.48,16.56,34440.0,17.1,12.54,19.34,20.56,26070.0,40230.0,42760.0
41,39-3021,40.0,41.7,0.019,1.08,17.94,37320.0,15.0,16.9,17.67,17.67,35140.0,36750.0,36750.0
47,39-3021,110.0,14.6,0.035,2.05,15.98,33250.0,3.4,15.17,15.17,17.85,31560.0,31560.0,37130.0
48,39-3021,90.0,29.4,0.006,0.37,15.68,32610.0,5.7,13.92,14.54,15.95,28950.0,30240.0,33180.0
51,39-3021,40.0,23.8,0.01,0.57,20.67,43000.0,6.9,17.79,21.41,22.47,37000.0,44530.0,46740.0
53,39-3021,90.0,29.4,0.026,1.53,19.44,40440.0,5.9,15.76,17.31,22.0,32780.0,36010.0,45760.0
55,39-3021,90.0,29.5,0.032,1.87,14.98,31150.0,11.2,10.63,14.99,16.29,22100.0,31170.0,33880.0
1,39-3031,870.0,11.1,0.426,0.55,11.87,24680.0,2.3,10.43,10.62,12.58,21690.0,22090.0,26160.0
2,39-3031,220.0,4.4,0.691,0.89,15.05,31300.0,1.6,14.13,14.47,17.03,29390.0,30100.0,35420.0
4,39-3031,2760.0,11.7,0.883,1.14,15.73,32720.0,2.0,14.5,14.78,15.59,30170.0,30730.0,32430.0
5,39-3031,460.0,15.7,0.36,0.46,12.9,26840.0,2.0,11.92,12.87,13.03,24800.0,26770.0,27100.0
6,39-3031,15440.0,4.9,0.86,1.11,17.54,36470.0,1.2,16.0,16.7,17.86,33280.0,34740.0,37150.0
9,39-3031,830.0,5.7,0.503,0.65,15.7,32660.0,0.5,14.34,15.0,16.3,29830.0,31190.0,33890.0
10,39-3031,250.0,10.5,0.543,0.7,14.78,30730.0,3.2,13.4,14.09,16.54,27870.0,29310.0,34410.0
11,39-3031,960.0,4.2,1.362,1.76,18.76,39020.0,0.9,16.83,18.81,18.81,35000.0,39120.0,39120.0
12,39-3031,7060.0,10.2,0.738,0.95,14.0,29110.0,0.9,12.56,13.79,14.52,26130.0,28680.0,30200.0
13,39-3031,3080.0,25.4,0.647,0.84,13.55,28180.0,6.5,11.29,13.56,15.67,23490.0,28200.0,32590.0
15,39-3031,490.0,7.1,0.794,1.03,14.83,30840.0,3.8,12.0,12.13,16.32,24960.0,25220.0,33940.0
16,39-3031,750.0,12.9,0.915,1.18,14.73,30630.0,3.5,13.79,14.77,15.72,28690.0,30710.0,32700.0
17,39-3031,4810.0,15.1,0.8,1.03,15.14,31490.0,2.4,13.36,13.95,16.79,27780.0,29020.0,34920.0
18,39-3031,1780.0,8.3,0.564,0.73,12.08,25130.0,1.6,10.7,11.55,13.1,22250.0,24020.0,27250.0
19,39-3031,660.0,11.8,0.424,0.55,12.29,25570.0,2.5,10.43,11.56,14.0,21690.0,24040.0,29120.0
20,39-3031,1150.0,12.4,0.814,1.05,11.28,23450.0,4.7,9.94,10.69,12.19,20670.0,22230.0,25350.0
21,39-3031,1310.0,8.1,0.67,0.87,11.26,23430.0,1.8,10.01,11.19,12.31,20810.0,23270.0,25600.0
22,39-3031,960.0,16.4,0.52,0.67,12.24,25450.0,4.7,10.42,12.0,14.01,21670.0,24960.0,29140.0
23,39-3031,520.0,12.7,0.831,1.07,15.53,32300.0,1.5,13.81,15.0,16.71,28730.0,31200.0,34750.0
24,39-3031,2450.0,9.0,0.916,1.18,15.35,31940.0,0.6,14.23,14.95,16.17,29600.0,31100.0,33640.0
